method,clusters_size,n_cluster,silhouette_score,coph_corr,features
ward,[ 456 1565 1181 1202  129  400  317],7,0.23621276124444107,0.5069393671784274,"['climb_total', 'climb/length', 'startlist_quality']"
single,[   2 5242    1    1    1    1    1    1],8,0.23549477428840748,0.5013957037398995,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[ 122  561  446  581  659 1839  475  567],8,0.23499129644968422,0.7326035862378151,"['length', 'climb_total', 'startlist_quality']"
ward,[ 456  726  839 1181 1202  129  400  317],8,0.2341818237567961,0.5069393671784274,"['climb_total', 'climb/length', 'startlist_quality']"
ward,[ 642  109  591  327  334  999 2248],7,0.23409719237613943,0.6753361617755771,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  28   57   39  459  507  635 1920 1605],8,0.23392565180134325,0.6562891248649975,"['climb_total', 'climb/length', 'startlist_quality']"
ward,[ 683  446  581  659 1839 1042],6,0.23349842008972077,0.7326035862378151,"['length', 'climb_total', 'startlist_quality']"
complete,[  28  251 3370   98 1503],5,0.23293730330026893,0.5785015069039837,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5246    1    1    1    1],5,0.2327511464920751,0.5253978537551136,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  28  251 3370 1601],4,0.23272189058796972,0.5785015069039837,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  55  152  757  831 3455],5,0.2314259636408319,0.6316805290673182,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 146    3  205  508 2831 1557],6,0.230949579521184,0.7361618381943185,"['points', 'length', 'climb_total', 'median_delta']"
ward,[  64  634  512  267  427 1538  828  980],8,0.22942647318745843,0.6717942866768426,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
complete,[ 124   90 3265  627  380  122  642],7,0.22694760381628942,0.7115582529154958,"['climb_total', 'median_delta', 'startlist_quality']"
complete,[1361   67   31  369  508 2914],6,0.22652476755239848,0.5075495325897715,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 392  250  109  591  327  334  999 2248],8,0.2264550140701585,0.6753361617755771,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[1361   41   26   31  369  508 2914],7,0.22598366434607733,0.5075495325897715,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 129  614  159  537 1211 1075   63 1462],8,0.2254168802184089,0.5753332093357181,"['length', 'climb/length', 'startlist_quality']"
single,[5226   20    1    1    1    1],6,0.22443910882589466,0.6365950686107028,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 200  685  984 2242   66  215  858],7,0.22360857744083124,0.6649060552799058,"['length', 'climb_total', 'startlist_quality']"
complete,[ 200  685  984  312 1930   66  215  858],8,0.22344924070977046,0.6649060552799058,"['length', 'climb_total', 'startlist_quality']"
ward,[ 743  159  537 1211 1075   63 1462],7,0.2230881133830567,0.5753332093357181,"['length', 'climb/length', 'startlist_quality']"
single,[5226   19    1    1    1    1    1],7,0.22306834660721298,0.6365950686107028,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 124   13   77 3265  627  380  122  642],8,0.2227404879931896,0.7115582529154958,"['climb_total', 'median_delta', 'startlist_quality']"
complete,[  53  195 1597  115  409 1743 1138],7,0.2226767989673107,0.5575457667908718,"['length', 'climb_total', 'climb/length']"
single,[5225    1   19    1    1    1    1    1],8,0.22244780969288167,0.6365950686107028,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  53  195 1712  409 1743 1138],6,0.22171392742044885,0.5575457667908718,"['length', 'climb_total', 'climb/length']"
single,[5244    1    1    1    1    1    1],7,0.22047886173182593,0.5410526049260764,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  24   29  195 1597  115  409 1743 1138],8,0.2193545007534699,0.5575457667908718,"['length', 'climb_total', 'climb/length']"
complete,[  55  152  757  831  572 2883],6,0.21921378190602797,0.6316805290673182,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 200  685  984 2242   66 1073],6,0.21907068352246595,0.6649060552799058,"['length', 'climb_total', 'startlist_quality']"
complete,[  28   82  169 3370   98 1503],6,0.21882146868936564,0.5785015069039837,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 699  127 1107  662  376 2279],6,0.21874265348843672,0.5491327366388559,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
single,[   2 5247    1],3,0.21738849675441793,0.5615405851439877,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5246    1    1    1    1],5,0.21584292525409346,0.6365950686107028,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 826 1769 2655],3,0.21451327707887138,0.5491327366388559,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
ward,[ 471   28  167  667 1711  700 1506],7,0.214432623695233,0.7030391448721947,"['climb/length', 'median_delta', 'startlist_quality']"
complete,[  53  438  214  794 1445 2306],6,0.21435255436841935,0.6428607371428169,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
ward,[ 471   28  167  667  467 1244  700 1506],8,0.2134780030272158,0.7030391448721947,"['climb/length', 'median_delta', 'startlist_quality']"
complete,[ 699  127 1769  376 2279],5,0.21342146485490987,0.5491327366388559,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
single,[4741    1   52    1  200  255],6,0.212722833927142,0.6187829831853149,"['points', 'length', 'climb_total']"
ward,[ 532   68 1039  769 1281 1561],6,0.21255492990414057,0.5546495379693048,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 471  195  667 1711  700 1506],6,0.2125511062041481,0.7030391448721947,"['climb/length', 'median_delta', 'startlist_quality']"
ward,[ 147  385   68 1039  190  579 1281 1561],8,0.2123212839405581,0.5546495379693048,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[   2 5242    1    1    1    1    1    1],8,0.21223814262654075,0.6638022397006643,"['length', 'climb/length', 'median_delta']"
complete,[1361   41   26   31  103  266  508 2914],8,0.21110710908565064,0.5075495325897715,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 269  825  109  586  784  813 1864],7,0.21095488211954674,0.5785911968304551,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
ward,[ 269  825  109  586  183  601  813 1864],8,0.2099441347297384,0.5785911968304551,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5247    1    1    1],4,0.20958763915020384,0.5194930651507245,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
single,[4741    1   52    1  200  254    1],7,0.2095775981330571,0.6187829831853149,"['points', 'length', 'climb_total']"
ward,[ 532   68 1039  190  579 1281 1561],7,0.2092738694177128,0.5546495379693048,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[ 453   53 4739    1    1    1    1    1],8,0.20854607768729577,0.5600640372432811,"['points', 'length', 'climb/length', 'median_delta']"
complete,[ 210  357 4683],3,0.20820607841817826,0.6557309006239581,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  55  152  757  133  698  572 2883],7,0.20732288785511324,0.6316805290673182,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  19   36  152  757  133  698  572 2883],8,0.20546481058886656,0.6316805290673182,"['length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  53  438  214  145  649 1445 2306],7,0.2041670085657663,0.6428607371428169,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
complete,[  28  182  357  508 4175],5,0.203942264515878,0.6557309006239581,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5243    1    1    1    1    1    1    1],8,0.2031603849897946,0.5410526049260764,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[   2    2 5242    1    1    1    1],7,0.20306812502232224,0.6684329031312753,"['climb_total', 'climb/length', 'median_delta']"
complete,[ 146    3  205  316  192 2831 1557],7,0.19968158654505241,0.7361618381943185,"['points', 'length', 'climb_total', 'median_delta']"
complete,[  40   25  805 1874 1790  228  488],7,0.19736545385258528,0.6564431872374078,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[   2    2 5241    1    1    1    1    1],8,0.19501976838686652,0.6684329031312753,"['climb_total', 'climb/length', 'median_delta']"
complete,[ 128  184 1790  508 2640],5,0.19312518395607087,0.5380487415962762,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[ 699  127 1769 2655],4,0.19264032003640116,0.5491327366388559,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[  53 4292  269  636],4,0.1921748908998053,0.7004915475527621,"['length', 'climb/length', 'startlist_quality']"
complete,[  53  438  129   85  145  649 1445 2306],8,0.19197572204634444,0.6428607371428169,"['length', 'climb_total', 'climb/length', 'startlist_quality']"
complete,[  16  293  209  148  971  646 1454 1513],8,0.1909822589528741,0.649142340939677,"['length', 'median_delta', 'startlist_quality']"
complete,[  40   25  805 1874 1790  228   75  413],8,0.19064772513390518,0.6564431872374078,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  28   82  169 3370   98  987  516],7,0.18974123137861415,0.5785015069039837,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 151  508 4017  435  139],5,0.1881268346820524,0.6847211965557118,"['points', 'length', 'climb/length', 'startlist_quality']"
single,[5243    1    1    1    1    1    1    1],8,0.18458001516484135,0.5985385458561421,"['length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[   1    1 5247    1],4,0.18450447812527718,0.5615405851439877,"['points', 'length', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 699  127 1107  662  376  147 2132],7,0.18332967706560988,0.5491327366388559,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[ 128  184  189 1601  508  180  702 1758],8,0.18103674081798263,0.5380487415962762,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[ 699   21  106 1107  662  376  147 2132],8,0.18002615799906058,0.5491327366388559,"['length', 'climb_total', 'median_delta', 'startlist_quality']"
single,[4740    1    1   52    1  200  254    1],8,0.17970151026224915,0.6187829831853149,"['points', 'length', 'climb_total']"
complete,[  65   29 3507  175  952  522],6,0.17538344766036507,0.575112325612352,"['length', 'climb_total', 'climb/length', 'median_delta']"
single,[5245    1    1    1    1    1],6,0.1730395069837389,0.5253978537551136,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5244    1    1    1    1    1    1],7,0.17259566178635954,0.5253978537551136,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 620 1462 2278  269  239  134  248],7,0.16978360902474762,0.7590354712647444,"['points', 'climb_total', 'startlist_quality']"
complete,[ 620 1462 2278  269   84  155  134  248],8,0.16836355723211394,0.7590354712647444,"['points', 'climb_total', 'startlist_quality']"
complete,[1428  400 3422],3,0.16720562122943308,0.5075495325897715,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[  94 4648   53  200  255],5,0.16569761619609796,0.6642148845382484,"['points', 'length', 'startlist_quality']"
complete,[ 146    3  205  316  192 2831  420 1137],8,0.16425837353716866,0.7361618381943185,"['points', 'length', 'climb_total', 'median_delta']"
complete,[1169  764 1763  508  249  797],6,0.16135686906579477,0.6025579683623913,"['points', 'length', 'climb_total', 'startlist_quality']"
complete,[ 128  184 1790  508  180 2460],6,0.15824312071751848,0.5380487415962762,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[1169  764 1763  508  249  145  652],7,0.15821270654232336,0.6025579683623913,"['points', 'length', 'climb_total', 'startlist_quality']"
complete,[1361   67  400 3422],4,0.15684752599681506,0.5075495325897715,"['points', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
single,[5243    1    1    1    1    1    1    1],8,0.1547502367273474,0.5253978537551136,"['points', 'length', 'climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[  28   82  169 1335 2035   98  987  516],8,0.1518928101204901,0.5785015069039837,"['climb_total', 'climb/length', 'median_delta', 'startlist_quality']"
complete,[ 312 1790 3148],3,0.15136273424966454,0.5380487415962762,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
single,[   1    1 4740    1    1   53  199  254],8,0.14113075733441258,0.570004110379665,"['points', 'length', 'median_delta', 'startlist_quality']"
complete,[ 128  184  189 1601  508  180 2460],7,0.1405846355927496,0.5380487415962762,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
complete,[1169  764 1763  141  367  249  145  652],8,0.1380763108161671,0.6025579683623913,"['points', 'length', 'climb_total', 'startlist_quality']"
complete,[ 128  184 1790 3148],4,0.13072979674648397,0.5380487415962762,"['points', 'length', 'climb_total', 'median_delta', 'startlist_quality']"
single,[  94    2 4646   53  200  255],6,0.10992841538576556,0.6642148845382484,"['points', 'length', 'startlist_quality']"
single,[  94    2    5 4641   53  200  255],7,0.0929441159429363,0.6642148845382484,"['points', 'length', 'startlist_quality']"
single,[   2 5245    1    1    1],5,0.08243187249598295,0.5848569109151751,"['length', 'median_delta', 'startlist_quality']"
single,[   1    1 5245    1    1    1],6,0.08004493830170221,0.5848569109151751,"['length', 'median_delta', 'startlist_quality']"
single,[  93 4648    1   53  199  254    1    1],8,0.03992555826181665,0.6072572232266966,"['points', 'median_delta', 'startlist_quality']"
single,[  93    1    2    5 4641   53  200  255],8,0.028242704021137603,0.6642148845382484,"['points', 'length', 'startlist_quality']"
single,[   5    2 5240    1    1    1],6,0.006850606647132457,0.5591404224661157,"['length', 'climb_total', 'startlist_quality']"
single,[   1    1 5244    1    1    1    1],7,0.003743129471126248,0.5848569109151751,"['length', 'median_delta', 'startlist_quality']"
single,[   1    1 5243    1    1    1    1    1],8,0.003305070357676404,0.5848569109151751,"['length', 'median_delta', 'startlist_quality']"
single,[   5    2 5239    1    1    1    1],7,-0.006896467230328567,0.5591404224661157,"['length', 'climb_total', 'startlist_quality']"
single,[   5    2 5238    1    1    1    1    1],8,-0.03442428317083459,0.5591404224661157,"['length', 'climb_total', 'startlist_quality']"
