_url,name,points,uci_points,length,climb_total,profile,startlist_quality,average_temperature,is_tarmac,is_cobbled,is_gravel,climb/length
tour-de-france/2007/stage-3,Tour de France,100,,236500,1397,1,1612,,1,0,0,0.0059069767441860465
giro-d-italia/2013/stage-12,Giro d'Italia,80,16,134000,1064,1,930,,1,0,0,0.007940298507462687
tour-de-suisse/1980/stage-9,Tour de Suisse,50,,265500,,,477,,1,0,0,
tour-de-france/2009/stage-17,Tour de France,100,,169500,4781,4,1557,,1,0,0,0.028206489675516224
tour-de-suisse/2011/stage-9,Tour de Suisse,50,6,32100,,,972,,1,0,0,
volta-a-catalunya/2013/stage-4,Volta Ciclista a Catalunya,50,6,217700,4777,5,811,,1,0,0,0.021943040881947633
vuelta-a-espana/1985/stage-12,Vuelta a España,80,,16000,1099,,925,,1,0,0,0.0686875
tour-de-romandie/2001/stage-2,Tour de Romandie,50,,171700,,,597,,1,0,0,
tour-de-france/1988/stage-4,Tour de France,100,,158000,1567,3,1941,,1,0,0,0.009917721518987342
tour-de-france/1982/stage-17,Tour de France,100,,251000,5000,4,1492,,1,0,0,0.0199203187250996
vuelta-a-espana/1984/stage-15,Vuelta a España,80,,121000,,,747,,1,0,0,
omloop-het-nieuwsblad/2005/result,Omloop Het Volk,125,,201000,,2,692,,0,0,0,
giro-d-italia/1995/stage-3,Giro d'Italia,80,,161000,,,1365,,1,0,0,
tour-de-romandie/2012/stage-1,Tour de Romandie,50,6,184500,2950,2,727,,1,0,0,0.015989159891598916
paris-nice/1985/stage-5,Paris - Nice,50,,211000,,,815,,1,0,0,
tour-de-france/2004/prologue,Tour de France,100,,6100,177,1,1555,,1,0,0,0.02901639344262295
strade-bianche/2019/result,Strade Bianche,225,300,184000,2993,3,680,,0,0,0,0.016266304347826086
dauphine/2001/stage-6,Criterium du Dauphiné Libére,50,,193000,,,442,,1,0,0,
san-sebastian/1993/result,Clasica Ciclista San Sebastian,225,,238000,,,1443,,0,0,0,
tour-de-france/2014/stage-6,Tour de France,100,20,194000,1422,1,1612,,1,0,0,0.0073298969072164944
tour-de-suisse/1993/stage-1,Tour de Suisse,50,,161000,,,655,,1,0,0,
il-lombardia/1975/result,Giro di Lombardia,275,,266000,,,393,,0,0,0,
tour-de-france/2008/stage-2,Tour de France,100,,164500,1888,3,1520,,1,0,0,0.011477203647416414
tour-de-romandie/2001/stage-3,Tour de Romandie,50,,25450,,,597,,1,0,0,
tour-de-suisse/2003/stage-4,Tour de Suisse,50,,168000,,,660,,1,0,0,
vuelta-a-espana/1990/stage-11,Vuelta a España,80,,203000,4500,,807,,1,0,0,0.022167487684729065
paris-nice/2021/stage-7,Paris - Nice,50,60,119200,3127,5,1044,,1,0,0,0.02623322147651007
tirreno-adriatico/1983/prologue,Tirreno-Adriatico,50,,9500,,,463,,1,0,0,
tour-de-suisse/1980/stage-7,Tour de Suisse,50,,163000,,,477,,1,0,0,
dwars-door-vlaanderen/1983/result,Dwars door België / À travers la Belgique,75,,222000,,,200,,0,0,0,
tour-de-suisse/1980/stage-4,Tour de Suisse,50,,110000,,,477,,1,0,0,
vuelta-a-espana/2017/stage-6,Vuelta a España,80,100,204400,2704,2,899,,1,0,0,0.013228962818003913
giro-d-italia/1993/stage-3,Giro d'Italia,80,,153000,,,1089,,1,0,0,
tour-de-france/2010/stage-16,Tour de France,100,20,199500,4721,4,1685,,1,0,0,0.023664160401002506
paris-nice/1982/prologue,Paris - Nice,50,,5700,,,721,,1,0,0,
tour-de-france/1978/stage-3,Tour de France,100,,244000,1705,3,1241,,1,0,0,0.006987704918032787
vuelta-a-espana/2005/stage-14,Vuelta a España,80,,172300,3655,5,960,,1,0,0,0.021213000580383053
vuelta-a-espana/2018/stage-7,La Vuelta ciclista a España,80,100,185700,2535,2,1036,,1,0,0,0.013651050080775445
tour-de-suisse/1988/stage-3,Tour de Suisse,50,,217000,,,548,,1,0,0,
dauphine/2016/stage-4,Criterium du Dauphiné,50,60,176000,1479,3,1182,,1,0,0,0.008403409090909092
itzulia-basque-country/2008/stage-5,Vuelta Ciclista al País Vasco,50,,162000,,,838,,1,0,0,
giro-d-italia/1996/stage-17,Giro d'Italia,80,,236000,,,1034,,1,0,0,
vuelta-a-espana/1982/stage-12,Vuelta a España,80,,200000,,,523,,1,0,0,
tour-de-suisse/2003/stage-8,Tour de Suisse,50,,32500,,,660,,1,0,0,
tour-de-france/1999/stage-5,Tour de France,100,,233500,1924,1,1255,,1,0,0,0.00823982869379015
milano-sanremo/2020/result,Milano-Sanremo,275,500,305000,2803,2,1005,,0,0,0,0.00919016393442623
tour-de-france/2011/stage-21,Tour de France,100,20,95000,436,1,1713,,1,0,0,0.004589473684210526
tour-de-suisse/1990/stage-10,Tour de Suisse,50,,199000,,,767,,1,0,0,
tour-de-france/1990/stage-18,Tour de France,100,,202000,321,1,1959,,1,0,0,0.001589108910891089
amstel-gold-race/1980/result,Amstel Gold Race,225,,238000,,,698,,0,0,0,
tirreno-adriatico/2019/stage-7,Tirreno-Adriatico,50,60,10100,9,1,1067,,1,0,0,0.0008910891089108911
tour-de-romandie/1973/stage-5,Tour de Romandie,50,,189100,,,352,,1,0,0,
tour-de-suisse/2002/stage-5,Tour de Suisse,50,,149000,,,673,,1,0,0,
vuelta-a-espana/2010/stage-17,Vuelta a España,80,,46000,101,1,1123,,1,0,0,0.0021956521739130434
tour-de-france/1989/stage-12,Tour de France,100,,242000,2648,2,1849,,1,0,0,0.010942148760330579
giro-d-italia/1997/stage-12,Giro d'Italia,80,,214000,,,792,,1,0,0,
tour-de-france/1982/stage-7,Tour de France,100,,234000,2596,1,1492,,1,0,0,0.011094017094017094
paris-nice/2002/stage-5,Paris - Nice,50,,188500,,,883,,1,0,0,
giro-d-italia/1990/stage-2,Giro d'Italia,80,,239000,,,1061,,1,0,0,
tour-de-france/2013/stage-19,Tour de France,100,20,204500,5567,4,1690,,1,0,0,0.027222493887530563
volta-a-catalunya/2005/stage-7,Volta Ciclista a Catalunya,50,,113100,,,850,,1,0,0,
volta-a-catalunya/2005/stage-4,Volta Ciclista a Catalunya,50,,237700,,5,850,,1,0,0,
tour-de-france/1979/stage-19,Tour de France,100,,162000,1568,2,1381,,1,0,0,0.009679012345679012
dauphine/2015/stage-8,Critérium du Dauphiné,50,6,156500,2979,5,997,,1,0,0,0.019035143769968052
tour-de-france/2016/stage-19,Tour de France,100,120,146000,4436,5,1758,,1,0,0,0.030383561643835617
volta-a-catalunya/1995/stage-1,Volta Ciclista a Catalunya,50,,191000,4475,,737,,1,0,0,0.02342931937172775
tour-de-france/1982/stage-3,Tour de France,100,,134000,1591,5,1492,,1,0,0,0.01187313432835821
paris-nice/1998/stage-4,Paris - Nice,50,,113000,,,960,,1,0,0,
giro-d-italia/1997/stage-11,Giro d'Italia,80,,155000,,,792,,1,0,0,
tour-de-suisse/1979/stage-7,Tour de Suisse,50,,139000,,,538,,1,0,0,
vuelta-a-espana/1983/stage-19,Vuelta a España,80,,135000,,,705,,1,0,0,
giro-d-italia/2007/stage-2,Giro d'Italia,80,,206000,2247,2,844,,1,0,0,0.010907766990291261
tour-de-romandie/2017/stage-3,Tour de Romandie,50,60,187000,2034,2,636,,1,0,0,0.010877005347593583
vuelta-a-espana/1983/stage-6,Vuelta a España,80,,235000,,,705,,1,0,0,
san-sebastian/2007/result,Clasica Ciclista San Sebastian,150,,225000,,2,869,,0,0,0,
dauphine/2001/prologue,Criterium du Dauphiné Libére,50,,4000,,,442,,1,0,0,
tour-de-suisse/1985/stage-6a,Tour de Suisse,50,,73000,,,699,,1,0,0,
giro-d-italia/2005/stage-12,Giro d'Italia,80,,178000,2120,4,929,,1,0,0,0.011910112359550562
vuelta-a-espana/1985/stage-19,Vuelta a España,80,,175000,1616,,925,,1,0,0,0.009234285714285714
paris-nice/1995/stage-8b,Paris - Nice,50,,12500,,,861,,1,0,0,
tour-de-suisse/1990/stage-1,Tour de Suisse,50,,158000,,,767,,1,0,0,
vuelta-a-espana/2014/stage-18,Vuelta a España,80,16,157000,2384,3,1175,,1,0,0,0.015184713375796178
vuelta-a-espana/2011/stage-5,Vuelta a España,80,16,187000,3510,3,1170,,1,0,0,0.018770053475935827
tour-de-suisse/1993/stage-3,Tour de Suisse,50,,195000,,,655,,1,0,0,
paris-nice/1982/stage-7b,Paris - Nice,50,,11000,,,721,,1,0,0,
tour-de-suisse/1994/stage-9,Tour de Suisse,50,,239000,,,616,,1,0,0,
volta-a-catalunya/1977/stage-1,Volta Ciclista a Catalunya,50,,213600,,,490,,1,0,0,
vuelta-a-espana/2009/stage-7,Vuelta a España,80,,30300,40,1,1220,,1,0,0,0.0013201320132013201
vuelta-a-espana/1991/stage-12,Vuelta a España,80,,111000,2646,,1042,,1,0,0,0.023837837837837838
milano-sanremo/1988/result,Milano-Sanremo,275,,294000,,,1063,,0,0,0,
tour-de-suisse/2014/stage-9,Tour de Suisse,50,6,156500,3834,5,944,,1,0,0,0.024498402555910542
dauphine/2006/stage-7,Critérium du Dauphiné Libéré,50,,131000,,,800,,1,0,0,
tour-de-france/1995/stage-2,Tour de France,100,,241000,2723,1,1871,,1,0,0,0.011298755186721991
volta-a-catalunya/2022/stage-1,Volta Ciclista a Catalunya,50,50,171200,1688,3,722,,1,0,0,0.00985981308411215
vuelta-a-espana/1996/stage-14,Vuelta a España,80,,202600,3067,,988,,1,0,0,0.015138203356367227
giro-d-italia/2018/stage-18,Giro d'Italia,80,100,196000,2314,5,838,,1,0,0,0.011806122448979592
paris-nice/1984/stage-7b,Paris - Nice,50,,10000,,,778,,1,0,0,
giro-d-italia/1994/stage-21,Giro d'Italia,80,,121000,,,1292,,1,0,0,
paris-nice/2014/stage-6,Paris - Nice,50,6,221500,2789,3,971,,1,0,0,0.012591422121896163
paris-nice/2012/stage-2,Paris - Nice,50,6,185000,826,1,1079,,1,0,0,0.004464864864864864
la-fleche-wallone/1986/result,La Flèche Wallonne,225,,248000,,,874,,0,0,0,
tour-de-france/2004/stage-9,Tour de France,100,,160500,2000,1,1555,,1,0,0,0.012461059190031152
paris-nice/2011/stage-6,Paris - Nice,50,6,27000,286,2,1038,,1,0,0,0.010592592592592593
tour-de-suisse/2007/prologue,Tour de Suisse,50,,3800,,,1089,,1,0,0,
e3-harelbeke/1996/result,E3-Prijs Harelbeke,125,,206000,,,480,,0,0,0,
vuelta-a-espana/1983/stage-5,Vuelta a España,80,,195000,,,705,,1,0,0,
tour-de-suisse/2005/stage-1,Tour de Suisse,50,,170000,,,971,,1,0,0,
tirreno-adriatico/2010/stage-5,Tirreno-Adriatico,50,6,216000,3210,4,1176,,1,0,0,0.014861111111111111
tour-de-suisse/2021/stage-2,Tour de Suisse,50,60,178000,2392,2,670,,1,0,0,0.01343820224719101
tour-de-france/2017/stage-21,Tour de France,100,120,105000,519,1,1791,,1,0,0,0.004942857142857143
dauphine/1975/stage-1b,Critérium du Dauphiné Libéré,50,,93000,,,889,,1,0,0,
tour-de-france/2009/stage-20,Tour de France,100,,167000,3767,5,1557,,1,0,0,0.02255688622754491
volta-a-catalunya/2022/stage-4,Volta Ciclista a Catalunya,50,50,166700,3538,5,722,,1,0,0,0.02122375524895021
gran-camino/2023/stage-4,O Gran Camiño,20,14,18100,308,2,156,11,1,0,0,0.01701657458563536
gp-quebec/2012/result,Grand Prix Cycliste de Quebec,225,,201600,,3,857,,0,0,0,
tour-de-france/2000/stage-18,Tour de France,100,,246500,2137,1,1437,,1,0,0,0.008669371196754564
volta-a-catalunya/2012/stage-4,Volta Ciclista a Catalunya,50,6,199000,,4,760,,1,0,0,
tirreno-adriatico/1973/stage-5a,Tirreno-Adriatico,50,,107000,,,536,,1,0,0,
tirreno-adriatico/1991/stage-1,Tirreno-Adriatico,50,,185000,,,710,,1,0,0,
tour-de-france/1984/stage-22,Tour de France,100,,51000,744,2,1632,,1,0,0,0.014588235294117647
tour-de-suisse/2012/stage-3,Tour de Suisse,50,6,188800,2778,,917,,1,0,0,0.014713983050847458
vuelta-a-espana/1983/stage-2,Vuelta a España,80,,152000,,,705,,1,0,0,
tour-de-france/1992/stage-16,Tour de France,100,,212000,3500,3,2047,,1,0,0,0.01650943396226415
ronde-van-vlaanderen/1981/result,Ronde van Vlaanderen / Tour des Flandres,275,,267000,,,605,,0,0,0,
tour-de-france/2022/stage-3,Tour de France,100,120,182000,1280,1,1551,23,1,0,0,0.007032967032967033
giro-d-italia/2010/stage-16,Giro d'Italia,80,,12900,1084,5,878,,1,0,0,0.08403100775193799
giro-d-italia/2008/stage-7,Giro d'Italia,80,,180000,3936,3,1058,,1,0,0,0.021866666666666666
il-lombardia/1990/result,Giro di Lombardia,275,,246000,,,724,,0,0,0,
paris-nice/2021/stage-4,Paris - Nice,50,60,187600,3540,3,1044,,1,0,0,0.018869936034115138
paris-nice/1984/stage-1,Paris - Nice,50,,172000,,,778,,1,0,0,
tour-de-france/2017/stage-15,Tour de France,100,120,189500,3164,2,1791,,1,0,0,0.016696569920844326
tour-de-romandie/1981/stage-5a,Tour de Romandie,50,,142900,,,439,,1,0,0,
paris-roubaix/1982/result,Paris - Roubaix,275,,270000,,,608,,0,0,0,
gp-montreal/2017/result,Grand Prix Cycliste de Montréal,225,500,205700,3779,2,824,,0,0,0,0.018371414681575108
tour-de-france/1990/stage-19,Tour de France,100,,182500,1114,1,1959,,1,0,0,0.006104109589041096
giro-d-italia/1995/stage-5,Giro d'Italia,80,,182000,,,1365,,1,0,0,
ronde-van-vlaanderen/1997/result,Ronde van Vlaanderen / Tour des Flandres,275,,256000,,2,771,,0,0,0,
tour-de-france/2022/stage-16,Tour de France,100,120,178500,3418,4,1551,31,1,0,0,0.0191484593837535
itzulia-basque-country/2004/stage-3,Vuelta al País Vasco,50,,169000,,,1020,,1,0,0,
paris-nice/1972/stage-5,Paris - Nice,50,,175000,,,1086,,1,0,0,
giro-d-italia/2020/stage-17,Giro d'Italia,80,100,203000,5650,5,765,,1,0,0,0.027832512315270935
giro-d-italia/2021/stage-20,Giro d'Italia,80,100,164000,3867,5,885,,1,0,0,0.023579268292682927
paris-nice/1996/stage-8b,Paris - Nice,50,,18000,,,766,,1,0,0,
tour-de-france/1995/stage-7,Tour de France,100,,200000,3572,2,1871,,1,0,0,0.01786
tour-de-romandie/1983/stage-5b,Tour de Romandie,50,,28000,,,478,,1,0,0,
tour-de-france/1996/stage-17,Tour de France,100,,262000,6000,4,1872,,1,0,0,0.022900763358778626
giro-d-italia/1991/stage-1,Giro d'Italia,80,,193000,,,908,,1,0,0,
paris-nice/1999/stage-2,Paris - Nice,50,,214000,,,792,,1,0,0,
tour-de-france/1990/stage-7,Tour de France,100,,61500,845,1,1959,,1,0,0,0.013739837398373984
tour-de-suisse/1975/stage-6,Tour de Suisse,50,,152000,,,549,,1,0,0,
volta-a-catalunya/1996/stage-7,Volta Ciclista a Catalunya,50,,129000,2521,,327,,1,0,0,0.019542635658914728
tour-de-france/1985/stage-16,Tour de France,100,,247000,3500,2,1470,,1,0,0,0.01417004048582996
tour-de-suisse/1981/stage-7a,Tour de Suisse,50,,84000,,,516,,1,0,0,
tour-de-suisse/2005/stage-7,Tour de Suisse,50,,193000,,,971,,1,0,0,
giro-d-italia/1996/stage-7,Giro d'Italia,80,,164000,,,1034,,1,0,0,
vuelta-a-espana/2017/stage-16,Vuelta a España,80,100,40200,411,1,899,,1,0,0,0.010223880597014925
vuelta-a-espana/1997/stage-6,Vuelta a España,80,,147000,2169,,1165,,1,0,0,0.014755102040816327
san-sebastian/2011/result,Clasica Ciclista San Sebastian,225,,234000,,2,806,,0,0,0,
vuelta-a-espana/1992/stage-13,Vuelta a España,80,,178300,1942,,1033,,1,0,0,0.010891755468311833
tour-de-france/2000/stage-10,Tour de France,100,,205000,5202,5,1437,,1,0,0,0.02537560975609756
volta-a-catalunya/2018/stage-1,Volta Ciclista a Catalunya,50,50,152300,2612,2,659,,1,0,0,0.017150361129349968
tour-de-france/1988/stage-8,Tour de France,100,,219000,1820,2,1941,,1,0,0,0.008310502283105023
giro-d-italia/2012/stage-5,Giro d'Italia,80,16,209000,842,1,886,,1,0,0,0.004028708133971292
giro-d-italia/2000/stage-10,Giro d'Italia,80,,257000,1880,2,866,,1,0,0,0.0073151750972762645
dauphine/2023/stage-6,Critérium du Dauphiné,50,60,170200,3406,5,781,21,1,0,0,0.020011750881316098
vuelta-a-espana/1987/stage-8,Vuelta a España,80,,219000,2000,,838,,1,0,0,0.0091324200913242
tour-de-suisse/1982/stage-7,Tour de Suisse,50,,197000,,,657,,1,0,0,
tour-de-romandie/2016/stage-3,Tour de Romandie,50,60,15110,278,2,917,,1,0,0,0.018398411647915287
tour-de-romandie/2008/stage-1,Tour de Romandie,50,,182800,,,590,,1,0,0,
tour-de-france/1978/stage-11,Tour de France,100,,161000,4500,5,1241,,1,0,0,0.027950310559006212
giro-d-italia/2021/stage-8,Giro d'Italia,80,100,170000,3085,3,885,,1,0,0,0.018147058823529412
tour-de-france/1999/stage-18,Tour de France,100,,182000,1691,1,1255,,1,0,0,0.009291208791208792
giro-d-italia/2011/stage-16,Giro d'Italia,80,16,12700,708,5,891,,1,0,0,0.05574803149606299
giro-d-italia/2003/stage-18,Giro d'Italia,80,,175000,5211,5,734,,1,0,0,0.029777142857142856
tirreno-adriatico/2007/stage-2,Tirreno-Adriatico,50,,202000,,1,1148,,1,0,0,
vuelta-a-espana/2000/stage-1,Vuelta a España,80,,13300,146,,981,,1,0,0,0.010977443609022556
tour-de-suisse/1995/stage-3,Tour de Suisse,50,,259000,,,764,,1,0,0,
tour-de-france/1989/stage-19,Tour de France,100,,125000,2500,4,1849,,1,0,0,0.02
paris-nice/1975/stage-6b,Paris - Nice,50,,117000,,,951,,1,0,0,
paris-nice/1990/stage-2,Paris - Nice,50,,245000,,,995,,1,0,0,
vuelta-a-espana/2007/stage-3,Vuelta a España,80,,153000,2789,3,995,,1,0,0,0.01822875816993464
giro-d-italia/1998/stage-13,Giro d'Italia,80,,166000,,,923,,1,0,0,
vuelta-a-espana/1987/stage-5,Vuelta a España,80,,165000,2500,,838,,1,0,0,0.015151515151515152
tour-de-france/2019/stage-5,Tour de France,100,120,175500,2325,2,1699,,1,0,0,0.013247863247863248
tour-de-france/2015/stage-15,Tour de France,100,20,183000,1993,2,1812,,1,0,0,0.010890710382513661
tour-de-suisse/1990/stage-6,Tour de Suisse,50,,253500,,,767,,1,0,0,
paris-nice/1981/stage-7b,Paris - Nice,50,,11000,,,821,,1,0,0,
tour-de-suisse/1999/prologue,Tour de Suisse,50,,6000,,,900,,1,0,0,
vuelta-a-espana/1984/stage-12,Vuelta a España,80,,199000,,,747,,1,0,0,
uae-tour/2022/stage-3,UAE Tour,50,40,9000,9,1,621,,1,0,0,0.001
tour-de-romandie/1981/stage-2,Tour de Romandie,50,,171500,,,439,,1,0,0,
volta-a-catalunya/1977/prologue,Volta Ciclista a Catalunya,50,,4200,,,490,,1,0,0,
giro-d-italia/1991/stage-5,Giro d'Italia,80,,246000,,,908,,1,0,0,
dauphine/1998/stage-1,Critérium du Dauphiné Libéré,50,,190000,,,721,,1,0,0,
tour-de-suisse/1997/stage-2,Tour de Suisse,50,,202100,,,1161,,1,0,0,
tour-de-france/2002/stage-20,Tour de France,100,,140000,1423,1,1489,,1,0,0,0.010164285714285714
la-fleche-wallone/2013/result,La Flèche Wallonne,225,,205000,2130,3,1053,,0,0,0,0.010390243902439025
tour-de-france/2009/stage-7,Tour de France,100,,224000,4910,5,1557,,1,0,0,0.021919642857142856
tirreno-adriatico/1983/stage-1,Tirreno-Adriatico,50,,193000,,,463,,1,0,0,
tour-de-suisse/1970/stage-8,Tour de Suisse,50,,165000,,,393,,1,0,0,
tour-de-suisse/2022/stage-1,Tour de Suisse,50,60,177600,2746,2,767,29,1,0,0,0.015461711711711712
vuelta-a-espana/2017/stage-15,Vuelta a España,80,100,129400,3549,5,899,,1,0,0,0.027426584234930447
tour-de-suisse/1978/stage-6,Tour de Suisse,50,,178000,,,691,,1,0,0,
tour-de-france/1987/stage-13,Tour de France,100,,219000,4500,4,1812,,1,0,0,0.02054794520547945
dauphine/2017/stage-6,Critérium du Dauphiné,50,60,145500,2592,4,1024,,1,0,0,0.017814432989690723
tirreno-adriatico/2007/stage-4,Tirreno-Adriatico,50,,161000,,3,1148,,1,0,0,
giro-d-italia/1997/stage-7,Giro d'Italia,80,,210000,,,792,,1,0,0,
paris-nice/1995/stage-6,Paris - Nice,50,,178000,,,861,,1,0,0,
vuelta-a-espana/1981/stage-2,Vuelta a España,80,,159000,,,457,,1,0,0,
amstel-gold-race/1994/result,Amstel Gold Race,225,,250000,,,666,,0,0,0,
omloop-het-nieuwsblad/1992/result,Omloop Het Volk,125,,208000,,,758,,0,0,0,
itzulia-basque-country/2019/stage-5,Itzulia Basque Country,50,50,149800,3231,2,762,,1,0,0,0.021568758344459277
paris-nice/1983/stage-5,Paris - Nice,50,,183000,,,658,,1,0,0,
giro-d-italia/2022/stage-16,Giro d'Italia,80,100,202000,5268,4,817,20,1,0,0,0.026079207920792078
paris-nice/1988/stage-5,Paris - Nice,50,,167000,,,1146,,1,0,0,
san-sebastian/2014/result,Clasica Ciclista San Sebastian,225,,219200,3796,2,741,,0,0,0,0.017317518248175182
vuelta-a-espana/1982/stage-6,Vuelta a España,80,,190000,,,523,,1,0,0,
vuelta-a-espana/1983/stage-7,Vuelta a España,80,,137000,,,705,,1,0,0,
dauphine/2021/stage-1,Critérium du Dauphiné,50,60,181800,2308,2,790,,1,0,0,0.012695269526952695
tour-de-france/2013/stage-8,Tour de France,100,20,195000,3839,5,1690,,1,0,0,0.019687179487179487
tour-de-suisse/1985/stage-6b,Tour de Suisse,50,,12000,,,699,,1,0,0,
giro-d-italia/1993/stage-8,Giro d'Italia,80,,140000,,,1089,,1,0,0,
dauphine/2012/stage-3,Critérium du Dauphiné,50,6,167000,2683,,1117,,1,0,0,0.016065868263473053
tour-de-france/2013/stage-3,Tour de France,100,20,145500,2426,2,1690,,1,0,0,0.016673539518900344
giro-d-italia/2005/stage-18,Giro d'Italia,80,,34000,518,2,929,,1,0,0,0.015235294117647059
vuelta-a-espana/1992/stage-20,Vuelta a España,80,,188300,3267,,1033,,1,0,0,0.017349973446627722
vuelta-a-espana/2000/stage-16,Vuelta a España,80,,168000,4005,5,981,,1,0,0,0.023839285714285716
giro-d-italia/2009/stage-19,Giro d'Italia,80,,164000,3921,5,975,,1,0,0,0.023908536585365854
dauphine/2017/stage-3,Critérium du Dauphiné,50,60,184000,1990,2,1024,,1,0,0,0.010815217391304349
e3-harelbeke/1997/result,E3-Prijs Harelbeke,125,,206000,,,518,,0,0,0,
tour-de-france/1993/stage-11,Tour de France,100,,179000,5339,5,1804,,1,0,0,0.0298268156424581
paris-nice/1992/stage-2,Paris - Nice,50,,176000,,,877,,1,0,0,
vuelta-a-espana/2021/stage-15,La Vuelta ciclista a España,80,100,197500,3860,4,1023,27,1,0,0,0.019544303797468354
tour-de-suisse/1981/stage-9,Tour de Suisse,50,,210000,,,516,,1,0,0,
itzulia-basque-country/2007/stage-4,Vuelta al País Vasco,50,,176000,,,1002,,1,0,0,
tour-de-suisse/2018/stage-6,Tour de Suisse,50,60,186000,3436,5,956,,1,0,0,0.01847311827956989
tour-de-france/1986/stage-20,Tour de France,100,,58000,1035,2,1872,,1,0,0,0.017844827586206896
tour-de-suisse/1995/stage-1,Tour de Suisse,50,,201000,,,764,,1,0,0,
vuelta-a-espana/1987/stage-15,Vuelta a España,80,,185000,3000,,838,,1,0,0,0.016216216216216217
paris-nice/1993/prologue,Paris - Nice,50,,7700,,,1182,,1,0,0,
tour-de-suisse/2003/stage-2,Tour de Suisse,50,,175000,,,660,,1,0,0,
dauphine/1975/stage-7b,Critérium du Dauphiné Libéré,50,,30000,,,889,,1,0,0,
gran-camino/2022/stage-1,Gran Camiño,20,14,165000,1993,2,225,,1,0,0,0.012078787878787878
tour-de-france/2022/stage-13,Tour de France,100,120,192600,2109,2,1551,32,1,0,0,0.010950155763239875
tour-de-suisse/2013/stage-5,Tour de Suisse,50,6,178400,1759,2,960,,1,0,0,0.009859865470852018
vuelta-a-espana/2005/stage-5,Vuelta a España,80,,176000,1470,1,960,,1,0,0,0.008352272727272727
giro-d-italia/2011/stage-7,Giro d'Italia,80,16,110000,2333,5,891,,1,0,0,0.02120909090909091
san-sebastian/2008/result,Clasica Ciclista San Sebastian,225,,225000,,2,847,,0,0,0,
paris-nice/1987/stage-5,Paris - Nice,50,,208000,,,1164,,1,0,0,
tour-de-france/1980/stage-18,Tour de France,100,,196000,5000,5,1224,,1,0,0,0.025510204081632654
giro-d-italia/1996/stage-16,Giro d'Italia,80,,180000,,,1034,,1,0,0,
tirreno-adriatico/2015/stage-6,Tirreno-Adriatico,50,6,210000,2326,2,1017,,1,0,0,0.011076190476190476
vuelta-a-espana/1981/stage-1,Vuelta a España,80,,221000,,,457,,1,0,0,
volta-a-catalunya/2016/stage-1,Volta Ciclista a Catalunya,50,50,175800,2644,2,1045,,1,0,0,0.015039817974971559
