_url,name,points,uci_points,length,climb_total,profile,startlist_quality,average_temperature,is_tarmac,is_cobbled,is_gravel,date,climb/length,median_delta,std_delta
volta-a-catalunya/1998/stage-8,Volta Ciclista a Catalunya,50,,189800,2928,3,859,,1,0,0,1998-06-25,0.015426765015806112,660.0,467.89833439848627
vuelta-a-espana/2012/stage-13,Vuelta a España,80,16,172700,2443,1,852,,1,0,0,2012-08-31,0.014145917776491025,40.0,277.78431409358876
dauphine/2014/stage-3,Critérium du Dauphiné,50,6,194000,2668,2,941,,1,0,0,2014-06-10,0.01375257731958763,0.0,165.72090670745933
vuelta-a-espana/1991/stage-2a,Vuelta a España,80,,134500,667,1,1042,,1,0,0,1991-04-30,0.00495910780669145,0.0,0.0
paris-nice/1986/stage-4a,Paris - Nice,50,,118000,1798,3,746,,1,0,0,1986-03-06,0.01523728813559322,137.0,56.19356428156757
itzulia-basque-country/2012/stage-3,Vuelta Ciclista al País Vasco,50,6,152000,3049,4,928,,1,0,0,2012-04-04,0.02005921052631579,353.5,487.6514240548621
world-championship/2022/result,World Championships ME - Road Race,350,600,266900,4167,2,1052,,0,0,0,2022-09-25,0.015612588984638442,188.0,218.62445340730147
vuelta-a-espana/1991/stage-15,Vuelta a España,80,,219500,1978,1,1042,,1,0,0,1991-05-13,0.00901138952164009,8.0,14.771916727680393
tour-de-france/1997/stage-6,Tour de France,100,,217500,1443,1,1994,,1,0,0,1997-07-11,0.006634482758620689,0.0,55.712362763994726
tour-de-france/2005/stage-18,Tour de France,100,,189000,2947,2,1535,,1,0,0,2005-07-21,0.015592592592592592,1202.0,327.6040128901734
tour-de-suisse/2018/stage-2,Tour de Suisse,50,60,155000,1817,2,956,,1,0,0,2018-06-10,0.01172258064516129,122.0,196.56445611240463
tour-de-suisse/2016/stage-6,Tour de Suisse,50,10,162800,3763,5,680,,1,0,0,2016-06-16,0.023114250614250615,1141.0,394.52670734375045
giro-d-italia/2019/stage-4,Giro d'Italia,80,100,235000,2995,3,896,,1,0,0,2019-05-14,0.01274468085106383,190.0,251.88805720647636
tour-de-france/2000/stage-3,Tour de France,100,,161500,1331,1,1437,,1,0,0,2000-07-03,0.008241486068111455,9.0,16.336239691946467
dauphine/2022/stage-5,Critérium du Dauphiné,50,60,162300,1991,2,789,18,1,0,0,2022-06-09,0.012267406038200862,0.0,219.38220646035887
volta-a-catalunya/2008/stage-1,Volta Ciclista a Catalunya,50,,167800,1390,1,616,,1,0,0,2008-05-20,0.008283671036948749,0.0,95.57439500347442
san-sebastian/2000/result,Clasica Ciclista San Sebastian,225,,232000,3401,2,1269,,0,0,0,2000-08-12,0.01465948275862069,242.0,317.55135610431154
giro-d-italia/2011/stage-3,Giro d'Italia,80,16,173000,2009,2,891,,1,0,0,2011-05-09,0.01161271676300578,21.0,156.95813668443273
paris-nice/2004/stage-7,Paris - Nice,50,,185500,3666,4,989,,1,0,0,2004-03-13,0.019762803234501348,391.0,588.4468994747109
tirreno-adriatico/1999/stage-6,Tirreno-Adriatico,50,,170000,1572,1,1150,,1,0,0,1999-03-15,0.009247058823529412,109.0,165.1731902616216
vuelta-a-espana/2007/stage-5,Vuelta a España,80,,157400,3374,4,995,,1,0,0,2007-09-05,0.021435832274459974,9.0,460.9366387445917
il-lombardia/1980/result,Giro di Lombardia,275,,255000,3565,3,241,,0,0,0,1980-10-18,0.013980392156862744,152.0,298.85554989975066
e3-harelbeke/1991/result,E3-Prijs Harelbeke,125,,203000,1473,1,352,,0,0,0,1991-03-30,0.00725615763546798,1.0,0.21554026870452117
paris-nice/2020/stage-6,Paris - Nice,50,60,161500,2895,4,1082,,1,0,0,2020-03-13,0.017925696594427245,736.0,541.3375879970035
tirreno-adriatico/2021/stage-6,Tirreno-Adriatico,50,60,169000,1628,1,1108,,1,0,0,2021-03-15,0.009633136094674557,69.0,206.16902393363344
vuelta-a-espana/1982/stage-13,Vuelta a España,80,,195000,3050,3,523,,1,0,0,1982-05-03,0.01564102564102564,801.0,247.23591972041604
tour-de-france/2019/stage-9,Tour de France,100,120,170500,2717,2,1699,,1,0,0,2019-07-14,0.015935483870967743,1143.0,302.27290890039797
tour-de-france/1990/stage-20,Tour de France,100,,45500,1097,1,1959,,1,0,0,1990-07-21,0.02410989010989011,402.0,137.07567898813377
tour-de-france/2004/stage-15,Tour de France,70,,180500,4818,3,1555,,1,0,0,2004-07-20,0.026692520775623268,1429.0,723.667597465357
vuelta-a-espana/2011/stage-10,Vuelta a España,80,16,47000,414,1,1170,,1,0,0,2011-08-29,0.008808510638297873,358.0,133.67504499522963
giro-d-italia/2012/stage-17,Giro d'Italia,80,16,186000,5317,4,886,,1,0,0,2012-05-23,0.028586021505376345,2045.0,773.6683320914394
tour-de-france/2022/stage-21,Tour de France,100,120,115600,748,1,1551,32,1,0,0,2022-07-24,0.006470588235294118,34.0,75.12230890373789
vuelta-a-espana/2015/stage-18,Vuelta a España,80,16,204000,3218,2,1115,,1,0,0,2015-09-10,0.015774509803921567,954.0,493.8628965198805
tirreno-adriatico/2019/stage-2,Tirreno-Adriatico,50,60,195000,2168,3,1067,,1,0,0,2019-03-14,0.011117948717948719,204.0,235.70416548356468
tour-de-suisse/1980/stage-3,Tour de Suisse,50,,245000,2957,2,477,,1,0,0,1980-06-13,0.01206938775510204,0.0,0.0
paris-nice/2020/stage-5,Paris - Nice,50,60,227000,2681,4,1082,,1,0,0,2020-03-12,0.01181057268722467,0.0,205.96019901124373
tour-de-france/1988/stage-6,Tour de France,100,,52000,266,1,1941,,1,0,0,1988-07-08,0.005115384615384615,235.0,122.70998357543948
tour-de-suisse/1991/stage-8,Tour de Suisse,50,,202000,2181,2,796,,1,0,0,1991-06-26,0.010797029702970296,68.0,78.35077819935451
volta-a-catalunya/2015/stage-7,Volta Ciclista a Catalunya,50,6,126600,1629,2,817,,1,0,0,2015-03-29,0.012867298578199052,108.0,181.19853551335194
giro-d-italia/1994/stage-18,Giro d'Italia,80,,35000,137,1,1292,,1,0,0,1994-06-08,0.003914285714285714,215.0,84.03475158340275
tour-de-suisse/1980/stage-8a,Tour de Suisse,50,,66000,544,1,477,,1,0,0,1980-06-18,0.008242424242424242,0.0,8.801515021101007
il-lombardia/2000/result,Giro di Lombardia,275,,258000,4103,3,1123,,0,0,0,2000-10-21,0.015903100775193798,242.0,302.0037245418594
volta-a-catalunya/2002/stage-7,Volta a Catalunya,50,,115900,1764,3,431,,1,0,0,2002-06-23,0.015220017256255393,190.0,257.4438041305779
giro-d-italia/1996/stage-14,Giro d'Italia,80,,202000,4094,4,1034,,1,0,0,1996-06-01,0.020267326732673268,1252.0,551.3846501805797
tour-de-romandie/1999/prologue,Tour de Romandie,50,,4900,76,3,893,,1,0,0,1999-05-04,0.015510204081632653,21.5,11.82141835797061
giro-d-italia/2000/stage-17,Giro d'Italia,80,,224000,949,2,866,,1,0,0,2000-05-31,0.004236607142857143,24.0,70.4954523222221
il-lombardia/2009/result,Giro di Lombardia,275,,242000,3789,2,865,,0,0,0,2009-10-17,0.01565702479338843,173.0,290.72610784250963
giro-d-italia/1997/stage-16,Giro d'Italia,80,,158000,1946,2,792,,1,0,0,1997-06-02,0.012316455696202532,0.0,0.0
tour-de-suisse/1975/prologue,Tour de Suisse,50,,3700,65,4,549,,1,0,0,1975-06-12,0.01756756756756757,18.0,8.499299691038976
san-sebastian/1996/result,Clasica Ciclista San Sebastian,225,,234000,3449,2,1309,,0,0,0,1996-08-10,0.01473931623931624,208.0,253.9996850391749
paris-nice/1975/stage-2,Paris - Nice,50,,209000,2514,2,951,,1,0,0,1975-03-11,0.012028708133971291,0.0,0.0
giro-d-italia/2006/stage-17,Giro d'Italia,80,,210000,3033,4,997,,1,0,0,2006-05-25,0.014442857142857143,163.0,199.8508322427501
dauphine/2005/stage-7,Critérium du Dauphiné Libéré,30,,128000,2708,4,933,,1,0,0,2005-06-12,0.02115625,338.0,332.4760301595149
tour-de-france/2011/stage-9,Tour de France,100,20,208000,3975,2,1713,,1,0,0,2011-07-10,0.019110576923076925,482.0,406.34214998833545
tour-de-suisse/2022/stage-2,Tour de Suisse,50,60,198000,2746,2,767,23,1,0,0,2022-06-13,0.013868686868686869,48.0,222.25546993266286
tour-de-romandie/1999/stage-4,Tour de Romandie,50,,156800,3232,4,893,,1,0,0,1999-05-08,0.020612244897959184,894.0,469.75955544848756
giro-d-italia/1991/stage-14,Giro d'Italia,80,,231000,1846,1,908,,1,0,0,1991-06-09,0.007991341991341992,115.0,57.45181555974633
tour-de-france/1985/stage-13,Tour de France,100,,31800,746,2,1470,,1,0,0,1985-07-11,0.023459119496855346,252.0,82.51188055643728
tour-de-suisse/1974/stage-9a,Tour de Suisse,50,,137000,1052,1,541,,1,0,0,1974-06-21,0.007678832116788321,3.0,1.224744871391589
vuelta-a-espana/2003/stage-16,Vuelta a España,80,,162000,3368,5,935,,1,0,0,2003-09-21,0.020790123456790124,1254.0,571.8559313287254
vuelta-a-espana/2006/stage-16,Vuelta a España,80,,145000,4567,5,1026,,1,0,0,2006-09-12,0.03149655172413793,905.0,453.32793914290323
tour-de-suisse/1989/stage-5a,Tour de Suisse,50,,78000,1443,4,604,,1,0,0,1989-06-18,0.0185,0.0,0.0
paris-roubaix/1980/result,Paris - Roubaix,275,,264000,1239,1,472,,0,0,0,1980-04-13,0.0046931818181818186,638.0,758.1458508643279
vuelta-a-espana/2002/stage-19,Vuelta a España,80,,177800,3005,2,1084,,1,0,0,2002-09-26,0.016901012373453317,797.5,536.1743678624688
vuelta-a-espana/1986/stage-6,Vuelta a España,80,,191000,4000,4,843,,1,0,0,1986-04-28,0.020942408376963352,35.5,29.733071747728246
tour-de-suisse/2003/stage-3,Tour de Suisse,50,,205000,2771,2,660,,1,0,0,2003-06-19,0.013517073170731708,617.0,361.2040358965564
tour-de-france/2011/stage-11,Tour de France,100,20,168500,1695,2,1713,,1,0,0,2011-07-13,0.010059347181008902,0.0,129.75111484633516
vuelta-a-espana/2015/stage-16,Vuelta a España,80,16,185000,5207,5,1115,,1,0,0,2015-09-07,0.028145945945945945,1745.0,512.6460875681594
liege-bastogne-liege/2009/result,Liège - Bastogne - Liège,275,,261000,4048,3,1179,,0,0,0,2009-04-26,0.015509578544061303,200.0,292.90446831131555
tour-de-france/2011/stage-10,Tour de France,100,20,161000,1933,2,1713,,1,0,0,2011-07-12,0.012006211180124224,333.0,182.64261278948064
amstel-gold-race/2023/result,Amstel Gold Race,225,500,253600,3290,2,770,,0,0,0,2023-04-16,0.012973186119873817,377.0,208.90082417356916
giro-d-italia/1995/stage-2,Giro d'Italia,80,,19000,258,2,1365,,1,0,0,1995-05-14,0.013578947368421053,82.0,28.985295727679794
tour-de-france/1993/stage-1,Tour de France,100,,215000,1859,1,1804,,1,0,0,1993-07-04,0.008646511627906977,0.0,0.0
paris-nice/2002/stage-2,Paris - Nice,50,,170000,2131,2,883,,1,0,0,2002-03-12,0.01253529411764706,0.0,178.9254310102488
dauphine/2022/stage-8,Critérium du Dauphiné,50,60,138800,3782,5,789,26,1,0,0,2022-06-12,0.027247838616714697,900.0,467.81098788623666
paris-nice/1999/stage-1,Paris - Nice,50,,184700,2790,3,792,,1,0,0,1999-03-08,0.015105576610720086,112.0,429.5954432989551
tour-de-france/1986/stage-6,Tour de France,100,,200000,1857,3,1872,,1,0,0,1986-07-09,0.009285,56.0,8.416965114339927
vuelta-a-espana/1994/stage-4,Vuelta a España,80,,235600,894,1,791,,1,0,0,1994-04-28,0.003794567062818336,0.0,130.90558650971724
paris-nice/2014/stage-8,Paris - Nice,50,6,128000,2406,2,971,,1,0,0,2014-03-16,0.018796875,452.0,337.5869376424746
itzulia-basque-country/2007/stage-1,Vuelta al País Vasco,50,,139000,2574,4,1002,,1,0,0,2007-04-09,0.01851798561151079,432.0,344.3149741276673
vuelta-a-espana/1980/stage-13,Vuelta a España,80,,195000,2890,3,520,,1,0,0,1980-05-05,0.01482051282051282,278.5,219.11376028695673
vuelta-a-espana/2016/stage-21,Vuelta a España,80,100,104100,847,1,821,,1,0,0,2016-09-11,0.00813640730067243,25.0,53.744746078778405
tour-de-suisse/1982/stage-1,Tour de Suisse,50,,184000,717,1,657,,1,0,0,1982-06-17,0.0038967391304347825,0.0,0.0
paris-nice/1998/stage-1,Paris - Nice,50,,170200,2144,2,960,,1,0,0,1998-03-09,0.012596944770857814,45.0,190.32413973445856
e3-harelbeke/1987/result,E3-Prijs Harelbeke,125,,225000,1525,1,232,,0,0,0,1987-03-28,0.0067777777777777775,150.0,44.76552670250156
paris-nice/1976/stage-5,Paris - Nice,50,,188000,1945,1,779,,1,0,0,1976-03-12,0.010345744680851063,22.0,4.919349550499537
giro-d-italia/2017/stage-10,Giro d'Italia,80,100,39800,505,2,881,,1,0,0,2017-05-16,0.012688442211055277,394.0,146.87236255149895
giro-d-italia/2013/stage-7,Giro d'Italia,80,16,177000,3115,2,930,,1,0,0,2013-05-10,0.017598870056497174,667.0,474.75634431536776
paris-nice/1997/stage-5,Paris - Nice,50,,182000,2593,3,779,,1,0,0,1997-03-14,0.014247252747252748,78.0,326.1697118478603
itzulia-basque-country/2006/stage-5,Vuelta al País Vasco,50,,178000,2607,3,842,,1,0,0,2006-04-07,0.014646067415730338,216.0,295.53043518928325
amstel-gold-race/2014/result,Amstel Gold Race,225,,251400,3495,2,1140,,0,0,0,2014-04-20,0.013902147971360381,136.0,301.3921612109339
tour-de-suisse/1980/stage-1,Tour de Suisse,50,,202500,2409,2,477,,1,0,0,1980-06-11,0.011896296296296295,0.0,0.0
giro-d-italia/1991/stage-8,Giro d'Italia,80,,163000,2185,2,908,,1,0,0,1991-06-03,0.013404907975460123,2.0,0.8432740427115678
tour-de-suisse/1985/stage-2,Tour de Suisse,50,,146500,1176,1,699,,1,0,0,1985-06-12,0.008027303754266212,59.0,19.32873508535931
dwars-door-vlaanderen/1997/result,Dwars door België / À travers la Belgique,75,,203000,4476,4,191,,0,0,0,1997-03-24,0.022049261083743842,125.0,91.48998123656308
dauphine/2017/stage-1,Critérium du Dauphiné,50,60,170000,3011,2,1024,,1,0,0,2017-06-04,0.017711764705882354,347.0,335.55881990074687
giro-d-italia/1995/stage-18,Giro d'Italia,80,,221000,865,1,1365,,1,0,0,1995-05-31,0.003914027149321267,71.0,29.936228516260655
tour-de-france/2012/stage-19,Tour de France,100,20,53500,249,1,1703,,1,0,0,2012-07-21,0.004654205607476636,391.0,131.73303499356578
tour-de-france/2010/stage-4,Tour de France,100,20,153500,1107,1,1685,,1,0,0,2010-07-07,0.007211726384364821,0.0,30.82289731392738
dauphine/1991/stage-1,Critérium du Dauphiné Libéré,50,,153000,1626,2,830,,1,0,0,1991-06-04,0.010627450980392156,1.0,0.5477225575051661
e3-harelbeke/1977/result,E3-Prijs Harelbeke,125,,233000,1447,1,492,,0,0,0,1977-03-26,0.006210300429184549,128.0,25.102865297687554
giro-d-italia/1990/stage-4b,Giro d'Italia,80,,164000,1404,1,1061,,1,0,0,1990-05-21,0.008560975609756098,1.0,0.4216370213557839
dauphine/2009/stage-6,Critérium du Dauphiné Libéré,50,,106000,2345,4,708,,1,0,0,2009-06-12,0.022122641509433962,436.0,372.84530570441086
tour-de-france/2001/stage-14,Tour de France,100,,141500,5174,5,1496,,1,0,0,2001-07-22,0.036565371024734984,1302.0,589.8874486876335
giro-d-italia/2018/stage-20,Giro d'Italia,80,100,214000,4254,5,838,,1,0,0,2018-05-26,0.019878504672897195,2732.0,925.1443660001582
giro-d-italia/2020/stage-15,Giro d'Italia,80,100,185000,4515,5,765,,1,0,0,2020-10-18,0.024405405405405405,1567.0,912.6631673288407
itzulia-basque-country/2015/stage-2,Vuelta Ciclista al País Vasco,50,6,175400,3064,2,970,,1,0,0,2015-04-07,0.017468643101482325,0.0,188.75644799533342
tour-de-france/1999/stage-7,Tour de France,100,,227000,2347,1,1255,,1,0,0,1999-07-10,0.01033920704845815,0.0,4.811234799463284
tour-de-suisse/2011/stage-3,Tour de Suisse,50,6,107600,2719,5,972,,1,0,0,2011-06-13,0.025269516728624535,855.0,445.3288394336308
tour-de-suisse/1982/stage-4b,Tour de Suisse,50,,7000,36,1,657,,1,0,0,1982-06-20,0.005142857142857143,18.0,10.856385729657505
tour-de-france/1999/stage-14,Tour de France,100,,189000,2514,1,1255,,1,0,0,1999-07-18,0.013301587301587302,807.0,159.53166279732244
tirreno-adriatico/2008/stage-5,Tirreno-Adriatico,50,,26000,273,1,1136,,1,0,0,2008-03-16,0.0105,234.0,88.19442847634697
tour-de-suisse/2012/stage-8,Tour de Suisse,50,6,215800,4434,4,917,,1,0,0,2012-06-17,0.020546802594995365,1028.0,545.630005861759
dauphine/2003/stage-2,Critérium du Dauphiné Libéré,50,,195000,1067,1,572,,1,0,0,2003-06-10,0.005471794871794872,0.0,83.39736586632705
itzulia-basque-country/2001/stage-5a,Vuelta al País Vasco,50,,105000,1635,3,898,,1,0,0,2001-04-13,0.015571428571428571,0.0,0.0
tour-de-suisse/1991/stage-1,Tour de Suisse,50,,190000,2219,2,796,,1,0,0,1991-06-19,0.011678947368421053,3.0,1.224744871391589
tour-de-suisse/2001/stage-8,Tour de Suisse,50,402,166800,2954,4,873,,1,0,0,2001-06-27,0.017709832134292565,0.0,13.184780247440324
tour-de-france/2013/stage-20,Tour de France,100,20,125000,3909,5,1690,,1,0,0,2013-07-20,0.031272,1106.0,475.8201459713717
tour-de-suisse/2017/stage-3,Tour de Suisse,50,60,159300,1618,3,855,,1,0,0,2017-06-12,0.010156936597614564,74.0,127.50369763567662
tour-de-romandie/1997/stage-1,Tour de Romandie,50,,167800,2448,3,922,,1,0,0,1997-05-07,0.014588796185935638,8.0,2.8081514000698546
il-lombardia/2004/result,Giro di Lombardia,275,,246000,4417,4,872,,0,0,0,2004-10-16,0.017955284552845528,100.0,243.39436729880765
paris-nice/2009/stage-2,Paris - Nice,30,,195500,2530,1,796,,1,0,0,2009-03-09,0.012941176470588235,0.0,104.90654248215886
vuelta-a-espana/1995/stage-1,Vuelta a España,80,,186600,1251,1,883,,1,0,0,1995-09-03,0.006704180064308681,0.0,0.0
dauphine/1993/stage-2,Critérium du Dauphiné Libéré,50,,162000,3105,4,386,,1,0,0,1993-06-02,0.019166666666666665,8.0,8.508818954473059
tirreno-adriatico/1991/stage-3,Tirreno-Adriatico,50,,169200,2107,2,710,,1,0,0,1991-03-15,0.012452718676122932,0.0,0.0
tour-de-romandie/1999/stage-3b,Tour de Romandie,50,,18500,351,4,893,,1,0,0,1999-05-07,0.018972972972972974,145.0,60.1384333941583
tour-de-france/2007/stage-8,Tour de France,100,,165000,4933,5,1612,,1,0,0,2007-07-15,0.029896969696969696,1751.0,809.292081792004
giro-d-italia/1992/stage-5,Giro d'Italia,80,,223000,940,1,953,,1,0,0,1992-05-29,0.0042152466367713,8.0,3.3730961708462712
dauphine/2017/stage-5,Critérium du Dauphiné,50,60,175000,2319,2,1024,,1,0,0,2017-06-08,0.013251428571428572,0.0,74.95660567671578
paris-nice/1991/stage-7,Paris - Nice,50,,12000,205,4,832,,1,0,0,1991-03-17,0.017083333333333332,224.0,118.32700059482383
dauphine/1984/prologue,Critérium du Dauphiné Libéré,50,,3300,54,3,529,,1,0,0,1984-05-28,0.016363636363636365,9.0,3.2949456242351958
tirreno-adriatico/2014/stage-3,Tirreno-Adriatico,50,6,210000,1950,3,1269,,1,0,0,2014-03-14,0.009285714285714286,39.0,119.0460728552618
vuelta-a-espana/2016/stage-8,Vuelta a España,80,100,181500,1279,5,821,,1,0,0,2016-08-27,0.007046831955922865,735.0,285.81388913269535
tour-de-france/1994/stage-17,Tour de France,100,,149000,5500,5,1731,,1,0,0,1994-07-20,0.03691275167785235,1554.0,538.1054299245508
vuelta-a-espana/1990/stage-6,Vuelta a España,80,,195200,3500,4,807,,1,0,0,1990-04-29,0.017930327868852458,65.0,20.362274485484726
tirreno-adriatico/2009/stage-2,Tirreno-Adriatico,50,,177000,1619,1,1206,,1,0,0,2009-03-12,0.009146892655367231,128.0,227.10048187086565
volta-a-catalunya/2019/stage-3,Volta Ciclista a Catalunya,50,50,179000,3899,5,918,,1,0,0,2019-03-27,0.021782122905027932,663.0,570.831308693237
dauphine/1975/stage-6,Critérium du Dauphiné Libéré,50,,185000,2712,3,889,,1,0,0,1975-06-08,0.01465945945945946,119.0,178.74147574504119
tour-de-suisse/1984/stage-1,Tour de Suisse,50,,186500,762,1,646,,1,0,0,1984-06-14,0.004085790884718499,0.0,7.601900347208511
dauphine/1994/stage-7,Critérium du Dauphiné Libéré,50,,157000,2830,4,362,,1,0,0,1994-06-06,0.018025477707006368,118.0,37.31487638998687
la-fleche-wallone/1971/result,La Flèche Wallonne,225,,225000,3039,2,661,,0,0,0,1971-04-22,0.013506666666666667,1385.0,460.32456047922545
dauphine/2018/stage-5,Critérium du Dauphiné,50,60,130000,2635,5,762,,1,0,0,2018-06-08,0.02026923076923077,708.0,369.82863368118177
ronde-van-vlaanderen/2008/result,Ronde van Vlaanderen / Tour des Flandres ME,275,,264000,3219,2,964,,0,0,0,2008-04-06,0.012193181818181818,554.0,433.20474362475517
itzulia-basque-country/2018/stage-4,Itzulia Basque Country,50,50,19400,63,1,824,,1,0,0,2018-04-05,0.0032474226804123712,123.0,54.58077322069674
tour-de-france/2013/stage-2,Tour de France,100,20,156000,2373,4,1690,,1,0,0,2013-06-30,0.015211538461538462,247.0,467.06612553877324
tirreno-adriatico/2020/stage-4,Tirreno-Adriatico,50,60,194000,3285,4,687,,1,0,0,2020-09-10,0.01693298969072165,1041.5,515.984496740195
giro-d-italia/2012/stage-16,Giro d'Italia,80,16,173000,2579,2,886,,1,0,0,2012-05-22,0.014907514450867052,728.0,181.71602088157655
omloop-het-nieuwsblad/2006/result,Omloop Het Volk,125,,202000,1577,2,542,,0,0,0,2006-02-25,0.007806930693069307,460.0,149.77391266969016
vuelta-a-espana/1983/prologue,Vuelta a España,80,,6800,65,1,705,,1,0,0,1983-04-19,0.009558823529411765,28.5,20.450729161385013
amstel-gold-race/2011/result,Amstel Gold Race,225,,261000,3461,2,1086,,0,0,0,2011-04-17,0.013260536398467433,259.0,245.2022526793084
tour-de-romandie/1973/stage-4b,Tour de Romandie,50,,27000,636,5,352,,1,0,0,1973-05-12,0.023555555555555555,35.0,26.601796096420927
vuelta-a-espana/2002/stage-5,Vuelta a España,80,,198000,4874,5,1084,,1,0,0,2002-09-11,0.024616161616161616,964.0,569.8314029681213
tour-de-suisse/1986/stage-5,Tour de Suisse,50,,24000,198,1,835,,1,0,0,1986-06-15,0.00825,99.0,54.048846220597326
tour-de-suisse/1989/stage-4,Tour de Suisse,50,,166500,932,1,604,,1,0,0,1989-06-17,0.0055975975975975974,28.5,33.942598604113975
tour-de-france/2015/stage-13,Tour de France,100,20,198500,2299,2,1812,,1,0,0,2015-07-17,0.011581863979848867,240.0,337.76923458069456
vuelta-a-espana/2017/stage-2,Vuelta a España,80,100,203400,588,1,899,,1,0,0,2017-08-20,0.0028908554572271384,13.0,123.64787354469284
tour-de-suisse/2016/stage-3,Tour de Suisse,50,60,192600,2129,2,680,,1,0,0,2016-06-13,0.011053997923156802,180.0,284.54800372848973
tour-de-suisse/2010/stage-1,Tour de Suisse,50,6,167500,1466,1,1198,,1,0,0,2010-06-13,0.008752238805970149,115.0,226.02734497313378
tour-de-suisse/1971/stage-6,Tour de Suisse,50,,196000,4513,5,302,,1,0,0,1971-06-16,0.023025510204081633,0.0,0.0
paris-nice/2009/stage-6,Paris - Nice,30,,182500,2588,5,796,,1,0,0,2009-03-13,0.01418082191780822,814.0,415.25219702461675
giro-d-italia/1990/stage-19,Giro d'Italia,80,,39000,240,1,1061,,1,0,0,1990-06-05,0.006153846153846154,128.5,43.443711404598716
itzulia-basque-country/2003/stage-4,Vuelta al País Vasco,50,,171000,2031,2,910,,1,0,0,2003-04-10,0.01187719298245614,114.0,213.69940871844443
tour-de-france/1982/stage-12,Tour de France,100,,249000,4000,4,1492,,1,0,0,1982-07-15,0.01606425702811245,715.0,441.21448697001307
il-lombardia/1998/result,Giro di Lombardia,275,,253000,2077,1,502,,0,0,0,1998-10-17,0.008209486166007906,721.0,308.2222988072045
world-championship/2011/result,World Championships ME - Road Race,350,,266000,1925,1,1319,,0,0,0,2011-09-25,0.007236842105263158,19.0,251.5235423129659
il-lombardia/2016/result,Il Lombardia,275,500,240000,5236,4,1191,,0,0,0,2016-10-01,0.021816666666666668,490.0,371.2929352752497
volta-a-catalunya/1984/stage-7b,Volta Ciclista a Catalunya,50,,116000,2392,4,319,,1,0,0,1984-09-12,0.020620689655172414,15.0,4.744341042739714
paris-nice/1983/stage-2,Paris - Nice,50,,212000,2564,2,658,,1,0,0,1983-03-11,0.012094339622641509,0.0,0.0
world-championship/2017/result,World Championships ME - Road Race,350,600,267500,2803,2,1327,,0,0,0,2017-09-24,0.010478504672897196,152.0,227.66082259976076
vuelta-a-espana/2007/stage-17,Vuelta a España,80,,175000,1116,1,995,,1,0,0,2007-09-19,0.006377142857142857,0.0,12.892186657863439
tour-de-france/1983/stage-20,Tour de France,100,,291000,3000,2,1269,,1,0,0,1983-07-22,0.010309278350515464,561.0,69.5542269823918
giro-d-italia/1998/stage-10,Giro d'Italia,80,,212000,1735,1,923,,1,0,0,1998-05-26,0.008183962264150944,0.0,211.21859490275548
vuelta-a-espana/2004/stage-13,Vuelta a España,80,,172000,1804,1,1177,,1,0,0,2004-09-17,0.010488372093023255,0.0,7.4860033148943605
tour-de-france/1999/stage-12,Tour de France,100,,197000,4243,3,1255,,1,0,0,1999-07-16,0.021538071065989848,801.0,377.01424911667306
e3-harelbeke/1971/result,E3-Prijs Harelbeke,125,,235000,1525,1,474,,0,0,0,1971-03-27,0.00648936170212766,48.0,106.20668282704335
itzulia-basque-country/2006/stage-2,Vuelta al País Vasco,50,,155000,2583,3,842,,1,0,0,2006-04-04,0.016664516129032258,660.0,412.70297276689
vuelta-a-espana/1992/stage-6,Vuelta a España,80,,202800,727,1,1033,,1,0,0,1992-05-02,0.0035848126232741616,51.0,16.127616066858735
tour-de-france/1983/stage-10,Tour de France,100,,201000,5500,4,1269,,1,0,0,1983-07-11,0.02736318407960199,1479.0,809.0701436403907
tour-de-france/1978/stage-10,Tour de France,100,,192000,3500,2,1241,,1,0,0,1978-07-10,0.018229166666666668,319.0,332.48176681098647
volta-a-catalunya/2022/stage-7,Volta Ciclista a Catalunya,50,50,138600,2121,2,722,17,1,0,0,2022-03-27,0.015303030303030303,280.0,183.78367516934375
tour-de-suisse/1992/stage-3,Tour de Suisse,50,,166000,476,1,533,,1,0,0,1992-06-19,0.002867469879518072,0.0,0.0
vuelta-a-espana/2019/stage-8,La Vuelta ciclista a España,80,100,166900,2291,2,798,,1,0,0,2019-08-31,0.013726782504493709,564.0,284.32977866837126
tour-de-suisse/2001/stage-3,Tour de Suisse,50,,144000,2373,3,873,,1,0,0,2001-06-22,0.016479166666666666,466.0,204.3913939482174
tour-de-france/1981/stage-8,Tour de France,100,,182000,1267,1,1362,,1,0,0,1981-07-03,0.006961538461538462,0.0,62.576325043411565
vuelta-a-espana/2002/stage-7,Vuelta a España,80,,196800,2014,1,1084,,1,0,0,2002-09-13,0.010233739837398373,0.0,91.22551340469013
tirreno-adriatico/2002/stage-6,Tirreno-Adriatico,50,,208000,3042,3,1056,,1,0,0,2002-03-19,0.014625,298.0,406.8120082493459
volta-a-catalunya/1989/stage-6a,Volta Ciclista a Catalunya,50,,122000,1296,2,552,,1,0,0,1989-09-07,0.010622950819672131,0.0,0.0
vuelta-a-espana/1996/stage-7,Vuelta a España,80,,171000,2093,2,988,,1,0,0,1996-09-13,0.012239766081871346,0.0,411.45879900607446
